2017-04-11 10:00:55,250
2017-04-11 10:00:56,0
2017-04-11 10:00:57,0
2017-04-11 10:17:43,0
2017-04-11 10:20:44,0
2017-04-11 10:33:12,0
2017-04-11 10:33:13,2294
2017-04-11 10:33:17,1883
2017-04-11 10:33:19,0
2017-04-11 10:33:53,69
2017-04-11 10:33:55,2313
2017-04-11 10:33:57,0
2017-04-11 10:34:07,2240
2017-04-11 10:34:19,0
2017-04-11 10:34:50,0
2017-04-11 10:34:55,0
2017-04-11 10:35:21,865
2017-04-11 10:35:23,0
2017-04-11 10:52:33,2286
2017-04-11 10:54:03,814
2017-04-11 10:54:05,0
2017-04-11 11:20:43,0
2017-04-11 12:20:43,0
2017-04-11 13:20:43,0
2017-04-11 14:20:43,0
2017-04-11 15:20:43,0
2017-04-11 16:20:43,0
2017-04-11 17:20:43,0
2017-04-11 18:20:43,0
2017-04-11 19:14:19,2264
2017-04-11 19:15:31,0
2017-04-11 19:20:43,0
2017-04-11 20:20:43,0
2017-04-11 21:20:43,0
2017-04-14 19:08:41,0
2017-04-14 19:37:42,1073
2017-04-14 19:37:45,2275
2017-04-14 19:39:44,0
2017-04-14 20:08:41,0
2017-04-14 21:08:41,0
2017-04-14 22:08:41,0
2017-04-14 23:08:41,0
2017-04-15 00:08:41,0
2017-04-15 01:08:41,0
2017-04-15 02:08:41,0
2017-04-15 03:08:41,0
2017-04-15 04:08:41,0
2017-04-15 05:08:41,0
2017-04-15 06:08:41,0
2017-04-15 07:08:41,0
2017-04-15 07:09:09,2267
2017-04-15 07:10:37,0
2017-04-15 08:06:21,0
2017-04-15 08:06:24,2274
2017-04-15 08:08:20,1037
2017-04-15 08:08:22,0
2017-04-15 09:06:20,0
2017-04-15 10:06:20,0
2017-04-15 11:06:20,0
2017-04-15 12:06:20,0
2017-04-15 13:06:20,0
2017-04-15 14:06:20,0
2017-04-15 15:06:20,0
2017-04-15 16:06:20,0
2017-04-15 17:06:20,0
2017-04-15 18:06:20,0
2017-04-15 19:06:20,0
2017-04-15 19:41:48,1067
2017-04-15 19:41:50,2279
2017-04-15 19:43:14,22
2017-04-15 19:43:16,0
2017-04-16 07:47:49,0
2017-04-16 07:47:52,2279
2017-04-16 07:51:02,1037
2017-04-16 07:51:04,0
2017-04-16 08:30:54,2275
2017-04-16 08:31:58,1648
2017-04-16 08:32:00,0
2017-04-16 08:47:48,0
2017-04-16 08:53:06,2286
2017-04-16 08:54:34,0
2017-04-16 15:13:11,0
2017-04-16 15:13:14,2309
2017-04-16 15:15:00,1159
2017-04-16 15:15:02,0
2017-04-16 16:13:10,0
2017-04-16 16:43:48,2317
2017-04-16 16:44:48,0
2017-04-16 19:33:36,0
2017-04-16 19:33:39,2279
2017-04-16 19:35:51,0
2017-04-16 20:33:35,0
2017-04-16 21:33:35,0
2017-04-16 22:33:35,0
2017-04-16 23:33:36,0
2017-04-17 00:33:36,0
2017-04-17 01:33:36,0
2017-04-17 02:33:36,0
2017-04-17 03:33:36,0
2017-04-17 04:33:36,0
2017-04-17 05:33:36,0
2017-04-17 06:33:36,0
2017-04-17 06:51:06,45
2017-04-17 06:51:08,2283
2017-04-17 06:52:54,702
2017-04-17 06:52:56,0
2017-04-17 07:33:36,0
2017-04-17 08:33:36,0
2017-04-17 09:33:36,0
2017-04-17 10:33:36,0
2017-04-17 11:33:36,0
2017-04-17 12:33:36,0
2017-04-17 13:33:36,0
2017-04-17 14:33:36,0
2017-04-17 15:33:36,0
2017-04-17 16:33:36,0
2017-04-17 17:33:37,0
2017-04-17 18:33:36,0
2017-04-17 19:33:36,0
2017-04-17 20:33:36,0
2017-04-17 21:33:36,0
2017-04-17 22:33:36,0
2017-04-17 23:33:36,0
2017-04-18 00:33:36,0
2017-04-18 01:33:36,0
2017-04-18 02:33:36,0
2017-04-18 03:33:36,0
2017-04-18 04:33:36,0
2017-04-18 05:33:36,0
2017-04-18 06:33:36,0
2017-04-18 07:33:36,0
2017-04-18 08:33:36,0
2017-04-18 09:33:36,0
2017-04-18 10:33:36,0
2017-04-18 10:40:22,2302
2017-04-18 10:42:22,2002
2017-04-18 10:42:24,0
2017-04-18 20:11:55,0
2017-04-18 20:11:58,2281
2017-04-18 20:13:14,0
2017-04-18 21:11:54,0
2017-04-18 22:11:54,0
2017-04-18 23:11:54,0
2017-04-19 00:11:54,0
2017-04-19 01:11:54,0
2017-04-19 02:11:54,0
2017-04-19 03:11:54,0
2017-04-19 04:11:54,0
2017-04-19 05:11:54,0
2017-04-19 06:11:54,0
2017-04-19 07:11:54,0
2017-04-19 07:33:56,20
2017-04-19 07:33:58,2279
2017-04-19 07:36:00,0
2017-04-19 08:11:54,0
2017-04-19 09:11:55,0
2017-04-19 10:11:54,0
2017-04-19 11:11:54,0
2017-04-19 12:11:54,0
2017-04-19 13:11:54,0
2017-04-19 14:11:55,0
2017-04-19 15:11:54,0
2017-04-19 16:11:54,0
2017-04-19 17:11:54,0
2017-04-19 18:11:55,0
2017-04-19 19:11:55,0
2017-04-19 19:16:06,249
2017-04-19 19:16:08,2310
2017-04-19 19:17:26,0
2017-04-19 20:11:55,0
2017-04-19 21:11:54,0
2017-04-19 22:11:55,0
2017-04-19 23:11:55,0
2017-04-20 00:11:55,0
2017-04-20 01:11:55,0
2017-04-20 02:11:55,0
2017-04-20 03:11:55,0
2017-04-20 04:11:55,0
2017-04-20 05:11:55,0
2017-04-20 06:11:55,0
2017-04-20 07:11:55,0
2017-04-20 08:11:55,0
2017-04-20 09:11:55,0
2017-04-20 10:11:55,0
2017-04-20 11:11:55,0
2017-04-20 12:11:55,0
2017-04-20 13:11:55,0
2017-04-20 14:11:55,0
2017-04-20 15:11:55,0
2017-04-20 16:08:43,2317
2017-04-20 16:10:47,851
2017-04-20 16:10:49,0
2017-04-20 16:11:55,0
2017-04-20 17:11:55,0
2017-04-20 18:11:55,0
2017-04-20 19:11:58,0
2017-04-20 20:11:56,0
2017-04-20 21:11:55,0
2017-04-20 22:11:55,0
2017-04-20 23:11:55,0
2017-04-21 00:11:55,0
2017-04-21 01:11:55,0
2017-04-21 02:11:55,0
2017-04-21 03:11:55,0
2017-04-21 04:11:55,0
2017-04-21 05:11:55,0
2017-04-21 06:11:55,0
2017-04-21 07:11:55,0
2017-04-21 08:11:55,0
2017-04-21 09:11:55,0
2017-04-21 09:43:25,2275
2017-04-21 09:44:49,308
2017-04-21 09:44:51,0
2017-04-21 10:11:55,0
2017-04-21 11:11:55,0
2017-04-21 12:11:55,0
2017-04-21 13:11:55,0
2017-04-21 14:11:55,0
2017-04-21 15:11:55,0
2017-04-21 16:11:55,0
2017-04-21 17:11:55,0
2017-04-21 18:11:56,0
2017-04-21 19:11:56,0
2017-04-21 19:23:58,2286
2017-04-21 19:26:10,44
2017-04-21 19:26:12,0
2017-04-21 20:11:55,0
2017-04-21 21:11:56,0
2017-04-21 22:11:56,0
2017-04-21 23:11:55,0
2017-04-22 00:11:55,0
2017-04-22 01:11:55,0
2017-04-22 02:11:55,0
2017-04-22 03:11:56,0
2017-04-22 04:11:56,0
2017-04-22 05:11:56,0
2017-04-22 06:11:56,0
2017-04-22 07:11:56,0
2017-04-22 08:11:56,0
2017-04-22 09:11:56,0
2017-04-22 10:11:56,0
2017-04-22 11:11:56,0
2017-04-22 12:11:56,0
2017-04-22 12:18:26,2337
2017-04-22 12:19:58,0
2017-04-22 13:11:56,0
2017-04-22 14:11:56,0
2017-04-22 15:11:56,0
2017-04-22 16:11:56,0
2017-04-22 17:11:56,0
2017-04-22 18:11:56,0
2017-04-22 19:11:56,0
2017-04-22 19:39:16,2275
2017-04-22 19:41:18,0
2017-04-22 20:11:56,0
2017-04-22 21:11:56,0
2017-04-22 22:11:56,0
2017-04-22 23:11:56,0
2017-04-23 00:11:56,0
2017-04-23 01:11:56,0
2017-04-23 02:11:56,0
2017-04-23 03:11:56,0
2017-04-23 04:11:56,0
2017-04-23 05:11:56,0
2017-04-23 06:11:56,0
2017-04-23 07:11:56,0
2017-04-23 08:11:56,0
2017-04-23 09:11:56,0
2017-04-23 09:55:48,707
2017-04-23 09:55:50,2294
2017-04-23 09:57:12,1603
2017-04-23 09:57:14,0
2017-04-23 10:11:56,0
2017-04-23 10:58:14,457
2017-04-23 10:58:16,2294
2017-04-23 10:58:44,0
2017-04-23 10:59:58,767
2017-04-23 11:00:00,2286
2017-04-23 11:02:00,814
