2017-10-28 13:35:32,251
2017-10-28 13:35:33,0
2017-10-28 13:36:34,0
2017-10-28 13:36:43,1470
2017-10-28 13:36:45,1267
2017-10-28 13:38:59,0
2017-10-28 13:39:55,1271
2017-10-28 13:43:09,0
2017-10-28 13:44:47,1317
2017-10-28 13:44:49,1238
2017-10-28 13:45:59,705
2017-10-28 13:46:01,0
2017-11-05 15:48:15,0
2017-11-05 15:48:16,0
2017-11-05 15:48:17,0
2017-11-05 15:48:36,0
2017-11-05 15:48:38,1278
2017-11-05 15:53:46,0
2017-11-05 15:53:54,1875
2017-11-05 15:53:55,1875
2017-11-05 15:53:56,1242
2017-11-05 15:55:16,0
2017-11-05 15:56:36,1247
2017-11-05 15:57:11,0
2017-11-12 18:38:19,0
2017-11-12 18:38:22,0
2017-11-12 18:38:55,0
2017-11-12 18:38:56,1651
2017-11-12 18:38:58,1268
2017-11-12 18:43:32,0
2017-12-03 15:58:06,0
2017-12-03 15:58:10,0
2017-12-03 15:58:11,0
2017-12-03 15:58:12,0
2017-12-03 15:58:14,0
2017-12-03 15:58:15,0
2017-12-03 15:58:16,249
2017-12-03 15:58:17,0
2017-12-03 15:58:56,0
2017-12-03 15:59:00,1687
2017-12-03 15:59:02,1289
2017-12-03 16:00:20,1223
2017-12-03 16:00:30,0
2017-12-04 17:14:36,0
2017-12-04 17:14:39,1232
2017-12-04 17:17:25,382
2017-12-04 17:17:27,0
2017-12-04 17:21:23,1660
2017-12-04 17:21:25,1246
2017-12-04 17:23:11,256
2017-12-04 17:23:13,0
2017-12-08 16:27:10,0
2017-12-08 16:27:27,1244
2017-12-08 16:28:21,628
2017-12-08 16:28:23,0
2017-12-08 17:27:09,0
2017-12-08 18:27:09,0
2017-12-09 18:57:00,0
2017-12-09 18:57:04,0
2017-12-09 18:57:15,0
2017-12-09 18:57:17,1241
2017-12-09 19:02:21,471
2017-12-09 19:02:23,0
2017-12-09 19:05:54,0
2017-12-09 19:06:00,1365
2017-12-09 19:06:02,1251
2017-12-09 19:08:04,0
2017-12-10 12:22:38,1147
2017-12-10 12:22:39,1147
2017-12-10 12:22:40,0
2017-12-12 17:56:57,0
2017-12-12 17:57:00,0
2017-12-12 17:57:01,0
2017-12-12 17:57:06,1278
2017-12-12 17:57:46,1213
2017-12-12 18:00:00,227
2017-12-12 18:00:02,0
2017-12-16 16:20:15,0
2017-12-16 16:20:16,0
2017-12-16 16:20:18,0
2017-12-16 16:20:19,0
2017-12-16 16:20:20,0
2017-12-16 16:20:21,247
2017-12-16 16:20:22,0
2017-12-16 16:20:29,0
2017-12-16 16:20:36,1896
2017-12-16 16:20:38,1248
2017-12-16 16:21:54,1141
2017-12-16 16:22:06,1203
2017-12-16 16:26:12,0
